date,restaurant_id,restaurant_name,sales,orders,region,avg_order_value,ads_enabled,rating,delivery_time
2022-01-03,3,Canggu Surf Cafe,1474349,33,Canggu,44677.242424242424,True,4.0,30
2022-01-03,4,Denpasar Local,1308004,29,Denpasar,45103.58620689655,True,4.0,30
2022-01-03,5,Sanur Beach Resto,1567791,35,Sanur,44794.02857142857,True,4.0,30
2022-01-03,6,Nusa Dua Fine Dining,2630678,44,Seminyak,59788.13636363636,True,4.0,30
2022-01-03,7,Jimbaran Seafood,2096510,52,Canggu,40317.5,True,4.0,30
2022-01-03,8,Kuta Night Market,713880,11,Denpasar,64898.181818181816,True,4.0,30
2022-01-04,1,Warung Bali Asli,1886719,32,Seminyak,58959.96875,True,4.0,30
2022-01-04,2,Ubud Organic Cafe,1827611,31,Ubud,58955.1935483871,True,4.0,30
2022-01-04,3,Canggu Surf Cafe,1483985,29,Canggu,51171.89655172414,True,4.0,30
2022-01-04,4,Denpasar Local,1459394,30,Denpasar,48646.46666666667,True,4.0,30
2022-01-04,5,Sanur Beach Resto,1165755,20,Sanur,58287.75,True,4.0,30
2022-01-04,6,Nusa Dua Fine Dining,2037866,35,Seminyak,58224.74285714285,True,4.0,30
2022-01-04,7,Jimbaran Seafood,1759029,43,Canggu,40907.651162790695,True,4.0,30
2022-01-04,8,Kuta Night Market,667700,11,Denpasar,60700.0,True,4.0,30
2022-01-05,1,Warung Bali Asli,3099941,73,Seminyak,42464.94520547945,True,4.0,30
2022-01-05,2,Ubud Organic Cafe,2148525,43,Ubud,49965.6976744186,True,4.0,30
2022-01-05,3,Canggu Surf Cafe,1826753,34,Canggu,53728.029411764706,True,4.0,30
2022-01-05,4,Denpasar Local,1418991,34,Denpasar,41735.029411764706,True,4.0,30
2022-01-05,5,Sanur Beach Resto,1447436,30,Sanur,48247.86666666667,True,4.0,30
2022-01-05,6,Nusa Dua Fine Dining,3290598,59,Seminyak,55772.84745762712,True,4.0,30
2022-01-05,7,Jimbaran Seafood,3205318,59,Canggu,54327.42372881356,True,4.0,30
2022-01-05,8,Kuta Night Market,1606849,31,Denpasar,51833.83870967742,True,4.0,30
2022-01-06,1,Warung Bali Asli,2758262,61,Seminyak,45217.40983606558,True,4.0,30
2022-01-06,2,Ubud Organic Cafe,1653739,33,Ubud,50113.30303030303,True,4.0,30
2022-01-06,3,Canggu Surf Cafe,1548018,36,Canggu,43000.5,True,4.0,30
2022-01-06,4,Denpasar Local,1799210,35,Denpasar,51406.0,True,4.0,30
2022-01-06,5,Sanur Beach Resto,2195767,38,Sanur,57783.34210526316,True,4.0,30
2022-01-06,6,Nusa Dua Fine Dining,2602262,53,Seminyak,49099.28301886792,True,4.0,30
2022-01-06,7,Jimbaran Seafood,2746419,47,Canggu,58434.44680851064,True,4.0,30
2022-01-06,8,Kuta Night Market,1283402,22,Denpasar,58336.454545454544,True,4.0,30
2022-01-07,1,Warung Bali Asli,3426970,77,Seminyak,44506.103896103894,True,4.0,30
2022-01-07,2,Ubud Organic Cafe,1922780,39,Ubud,49302.05128205128,True,4.0,30
2022-01-07,3,Canggu Surf Cafe,3193739,64,Canggu,49902.171875,True,4.0,30
2022-01-07,4,Denpasar Local,1536881,28,Denpasar,54888.607142857145,True,4.0,30
2022-01-07,5,Sanur Beach Resto,2308763,41,Sanur,56311.29268292683,True,4.0,30
2022-01-07,6,Nusa Dua Fine Dining,3772504,68,Seminyak,55478.0,True,4.0,30
2022-01-07,7,Jimbaran Seafood,2912250,69,Canggu,42206.52173913043,True,4.0,30
2022-01-07,8,Kuta Night Market,1316203,22,Denpasar,59827.40909090909,True,4.0,30
2022-01-08,1,Warung Bali Asli,2994190,60,Seminyak,49903.166666666664,True,4.0,30
2022-01-08,2,Ubud Organic Cafe,2076719,41,Ubud,50651.68292682927,True,4.0,30
2022-01-08,3,Canggu Surf Cafe,2942587,66,Canggu,44584.65151515151,True,4.0,30
2022-01-08,4,Denpasar Local,2292374,39,Denpasar,58778.820512820515,True,4.0,30
2022-01-08,5,Sanur Beach Resto,2235254,50,Sanur,44705.08,True,4.0,30
2022-01-08,6,Nusa Dua Fine Dining,4137181,78,Seminyak,53040.782051282054,True,4.0,30
2022-01-08,7,Jimbaran Seafood,4055942,95,Canggu,42694.12631578947,True,4.0,30
2022-01-08,8,Kuta Night Market,1772461,35,Denpasar,50641.74285714285,True,4.0,30
2022-01-09,1,Warung Bali Asli,3473155,82,Seminyak,42355.54878048781,True,4.0,30
2022-01-09,2,Ubud Organic Cafe,2496121,54,Ubud,46224.46296296296,True,4.0,30
2022-01-09,3,Canggu Surf Cafe,2980905,65,Canggu,45860.07692307692,True,4.0,30
2022-01-09,4,Denpasar Local,1894147,35,Denpasar,54118.485714285714,True,4.0,30
2022-01-09,5,Sanur Beach Resto,2696059,47,Sanur,57362.95744680851,True,4.0,30
2022-01-09,6,Nusa Dua Fine Dining,4205845,97,Seminyak,43359.22680412371,True,4.0,30
2022-01-09,7,Jimbaran Seafood,2386807,49,Canggu,48710.34693877551,True,4.0,30
2022-01-09,8,Kuta Night Market,1682219,29,Denpasar,58007.55172413793,True,4.0,30
2022-01-10,1,Warung Bali Asli,1445681,26,Seminyak,55603.11538461538,True,4.0,30
2022-01-10,2,Ubud Organic Cafe,1564545,27,Ubud,57946.11111111111,True,4.0,30
2022-01-10,3,Canggu Surf Cafe,1616207,39,Canggu,41441.205128205125,True,4.0,30
2022-01-10,4,Denpasar Local,1293939,22,Denpasar,58815.40909090909,True,4.0,30
2022-01-10,5,Sanur Beach Resto,1531369,31,Sanur,49399.0,True,4.0,30
2022-01-10,6,Nusa Dua Fine Dining,2820435,55,Seminyak,51280.63636363636,True,4.0,30
2022-01-10,7,Jimbaran Seafood,1683117,28,Canggu,60111.32142857143,True,4.0,30
2022-01-10,8,Kuta Night Market,850207,16,Denpasar,53137.9375,True,4.0,30
2022-01-11,1,Warung Bali Asli,1677268,39,Seminyak,43006.8717948718,True,4.0,30
2022-01-11,2,Ubud Organic Cafe,1523874,36,Ubud,42329.833333333336,True,4.0,30
2022-01-11,3,Canggu Surf Cafe,2299219,43,Canggu,53470.20930232558,True,4.0,30
2022-01-11,4,Denpasar Local,1332000,24,Denpasar,55500.0,True,4.0,30
2022-01-11,5,Sanur Beach Resto,1542379,34,Sanur,45364.08823529412,True,4.0,30
2022-01-11,6,Nusa Dua Fine Dining,3029469,67,Seminyak,45215.9552238806,True,4.0,30
2022-01-11,7,Jimbaran Seafood,1923103,36,Canggu,53419.52777777778,True,4.0,30
2022-01-11,8,Kuta Night Market,1208176,29,Denpasar,41661.24137931035,True,4.0,30
2022-01-12,1,Warung Bali Asli,1728960,29,Seminyak,59619.31034482759,True,4.0,30
2022-01-12,2,Ubud Organic Cafe,1567162,29,Ubud,54040.06896551724,True,4.0,30
2022-01-12,3,Canggu Surf Cafe,2633039,65,Canggu,40508.29230769231,True,4.0,30
2022-01-12,4,Denpasar Local,1198997,22,Denpasar,54499.86363636364,True,4.0,30
2022-01-12,5,Sanur Beach Resto,1784909,43,Sanur,41509.51162790698,True,4.0,30
2022-01-12,6,Nusa Dua Fine Dining,2751389,57,Seminyak,48269.98245614035,True,4.0,30
2022-01-12,7,Jimbaran Seafood,3424191,61,Canggu,56134.27868852459,True,4.0,30
2022-01-12,8,Kuta Night Market,1019661,19,Denpasar,53666.36842105263,True,4.0,30
2022-01-13,1,Warung Bali Asli,2724237,56,Seminyak,48647.08928571428,True,4.0,30
2022-01-13,2,Ubud Organic Cafe,1755094,41,Ubud,42807.170731707316,True,4.0,30
2022-01-13,3,Canggu Surf Cafe,2335499,40,Canggu,58387.475,True,4.0,30
2022-01-13,4,Denpasar Local,1584249,38,Denpasar,41690.76315789474,True,4.0,30
2022-01-13,5,Sanur Beach Resto,1423205,24,Sanur,59300.208333333336,True,4.0,30
2022-01-13,6,Nusa Dua Fine Dining,3012652,74,Seminyak,40711.51351351351,True,4.0,30
2022-01-13,7,Jimbaran Seafood,3278261,80,Canggu,40978.2625,True,4.0,30
2022-01-13,8,Kuta Night Market,1211068,23,Denpasar,52655.13043478261,True,4.0,30
2022-01-14,1,Warung Bali Asli,3835077,81,Seminyak,47346.62962962963,True,4.0,30
2022-01-14,2,Ubud Organic Cafe,1675021,29,Ubud,57759.34482758621,True,4.0,30
2022-01-14,3,Canggu Surf Cafe,2055009,34,Canggu,60441.44117647059,True,4.0,30
2022-01-14,4,Denpasar Local,1601478,39,Denpasar,41063.53846153846,True,4.0,30
2022-01-14,5,Sanur Beach Resto,1843269,33,Sanur,55856.63636363636,True,4.0,30
2022-01-14,6,Nusa Dua Fine Dining,4443473,99,Seminyak,44883.56565656565,True,4.0,30
2022-01-14,7,Jimbaran Seafood,3532119,87,Canggu,40599.06896551724,True,4.0,30
2022-01-14,8,Kuta Night Market,1167863,19,Denpasar,61466.47368421053,True,4.0,30
2022-01-15,1,Warung Bali Asli,2895431,61,Seminyak,47466.08196721312,True,4.0,30
2022-01-15,2,Ubud Organic Cafe,1806203,42,Ubud,43004.833333333336,True,4.0,30
2022-01-15,3,Canggu Surf Cafe,1839442,32,Canggu,57482.5625,True,4.0,30
2022-01-15,4,Denpasar Local,1810979,39,Denpasar,46435.35897435898,True,4.0,30
2022-01-15,5,Sanur Beach Resto,2876715,66,Sanur,43586.59090909091,True,4.0,30
2022-01-15,6,Nusa Dua Fine Dining,4339342,94,Seminyak,46163.21276595745,True,4.0,30
2022-01-15,7,Jimbaran Seafood,3641486,80,Canggu,45518.575,True,4.0,30
2022-01-15,8,Kuta Night Market,1301211,28,Denpasar,46471.82142857143,True,4.0,30
2022-01-16,1,Warung Bali Asli,2879954,71,Seminyak,40562.7323943662,True,4.0,30
2022-01-16,2,Ubud Organic Cafe,1666602,29,Ubud,57469.03448275862,True,4.0,30
2022-01-16,3,Canggu Surf Cafe,3101418,71,Canggu,43681.94366197183,True,4.0,30
2022-01-16,4,Denpasar Local,1492548,32,Denpasar,46642.125,True,4.0,30
2022-01-16,5,Sanur Beach Resto,2340370,46,Sanur,50877.608695652176,True,4.0,30
2022-01-16,6,Nusa Dua Fine Dining,2966209,72,Seminyak,41197.34722222222,True,4.0,30
2022-01-16,7,Jimbaran Seafood,3459563,75,Canggu,46127.50666666667,True,4.0,30
2022-01-16,8,Kuta Night Market,1752312,33,Denpasar,53100.36363636364,True,4.0,30
2022-01-17,1,Warung Bali Asli,1668172,39,Seminyak,42773.64102564102,True,4.0,30
2022-01-17,2,Ubud Organic Cafe,1719638,37,Ubud,46476.7027027027,True,4.0,30
2022-01-17,3,Canggu Surf Cafe,1544154,32,Canggu,48254.8125,True,4.0,30
2022-01-17,4,Denpasar Local,963927,21,Denpasar,45901.28571428572,True,4.0,30
2022-01-17,5,Sanur Beach Resto,1040169,18,Sanur,57787.166666666664,True,4.0,30
2022-01-17,6,Nusa Dua Fine Dining,1646930,40,Seminyak,41173.25,True,4.0,30
2022-01-17,7,Jimbaran Seafood,2544618,59,Canggu,43129.1186440678,True,4.0,30
2022-01-17,8,Kuta Night Market,1271700,22,Denpasar,57804.545454545456,True,4.0,30
2022-01-18,1,Warung Bali Asli,1585927,26,Seminyak,60997.192307692305,True,4.0,30
2022-01-18,2,Ubud Organic Cafe,1561276,29,Ubud,53837.10344827586,True,4.0,30
2022-01-18,3,Canggu Surf Cafe,1841753,43,Canggu,42831.46511627907,True,4.0,30
2022-01-18,4,Denpasar Local,982688,16,Denpasar,61418.0,True,4.0,30
2022-01-18,5,Sanur Beach Resto,1200963,22,Sanur,54589.22727272727,True,4.0,30
2022-01-18,6,Nusa Dua Fine Dining,2821923,48,Seminyak,58790.0625,True,4.0,30
2022-01-18,7,Jimbaran Seafood,1674092,31,Canggu,54002.967741935485,True,4.0,30
2022-01-18,8,Kuta Night Market,928580,22,Denpasar,42208.181818181816,True,4.0,30
2022-01-19,1,Warung Bali Asli,2695307,48,Seminyak,56152.229166666664,True,4.0,30
2022-01-19,2,Ubud Organic Cafe,1312919,21,Ubud,62519.95238095238,True,4.0,30
2022-01-19,3,Canggu Surf Cafe,1870833,36,Canggu,51967.583333333336,True,4.0,30
2022-01-19,4,Denpasar Local,1514762,30,Denpasar,50492.066666666666,True,4.0,30
2022-01-19,5,Sanur Beach Resto,2292689,51,Sanur,44954.686274509804,True,4.0,30
2022-01-19,6,Nusa Dua Fine Dining,3072258,53,Seminyak,57967.1320754717,True,4.0,30
2022-01-19,7,Jimbaran Seafood,2579743,62,Canggu,41608.75806451613,True,4.0,30
2022-01-19,8,Kuta Night Market,1267249,21,Denpasar,60345.19047619047,True,4.0,30
2022-01-20,1,Warung Bali Asli,1806914,39,Seminyak,46331.1282051282,True,4.0,30
2022-01-20,2,Ubud Organic Cafe,2151661,39,Ubud,55170.794871794875,True,4.0,30
2022-01-20,3,Canggu Surf Cafe,2384984,46,Canggu,51847.47826086957,True,4.0,30
2022-01-20,4,Denpasar Local,1334600,27,Denpasar,49429.62962962963,True,4.0,30
2022-01-20,5,Sanur Beach Resto,1779366,43,Sanur,41380.604651162794,True,4.0,30
2022-01-20,6,Nusa Dua Fine Dining,2629815,58,Seminyak,45341.637931034486,True,4.0,30
2022-01-20,7,Jimbaran Seafood,2638037,58,Canggu,45483.39655172414,True,4.0,30
2022-01-20,8,Kuta Night Market,1214480,28,Denpasar,43374.28571428572,True,4.0,30
2022-01-21,1,Warung Bali Asli,3436874,57,Seminyak,60296.0350877193,True,4.0,30
2022-01-21,2,Ubud Organic Cafe,1778928,30,Ubud,59297.6,True,4.0,30
2022-01-21,3,Canggu Surf Cafe,2694243,56,Canggu,48111.482142857145,True,4.0,30
2022-01-21,4,Denpasar Local,2353448,52,Denpasar,45258.61538461538,True,4.0,30
2022-01-21,5,Sanur Beach Resto,2465182,57,Sanur,43248.80701754386,True,4.0,30
2022-01-21,6,Nusa Dua Fine Dining,2681991,52,Seminyak,51576.75,True,4.0,30
2022-01-21,7,Jimbaran Seafood,2214392,51,Canggu,43419.450980392154,True,4.0,30
2022-01-21,8,Kuta Night Market,1112284,24,Denpasar,46345.166666666664,True,4.0,30
2022-01-22,1,Warung Bali Asli,3691540,86,Seminyak,42924.88372093023,True,4.0,30
2022-01-22,2,Ubud Organic Cafe,2595043,59,Ubud,43983.779661016946,True,4.0,30
2022-01-22,3,Canggu Surf Cafe,2498842,43,Canggu,58112.604651162794,True,4.0,30
2022-01-22,4,Denpasar Local,2309820,42,Denpasar,54995.71428571428,True,4.0,30
2022-01-22,5,Sanur Beach Resto,2026825,40,Sanur,50670.625,True,4.0,30
2022-01-22,6,Nusa Dua Fine Dining,3211494,60,Seminyak,53524.9,True,4.0,30
2022-01-22,7,Jimbaran Seafood,2937441,53,Canggu,55423.41509433962,True,4.0,30
2022-01-22,8,Kuta Night Market,1945117,34,Denpasar,57209.32352941176,True,4.0,30
2022-01-23,1,Warung Bali Asli,2496307,47,Seminyak,53112.914893617024,True,4.0,30
2022-01-23,2,Ubud Organic Cafe,2415348,41,Ubud,58910.92682926829,True,4.0,30
2022-01-23,3,Canggu Surf Cafe,2201976,40,Canggu,55049.4,True,4.0,30
2022-01-23,4,Denpasar Local,1547597,36,Denpasar,42988.805555555555,True,4.0,30
2022-01-23,5,Sanur Beach Resto,1655984,36,Sanur,45999.555555555555,True,4.0,30
2022-01-23,6,Nusa Dua Fine Dining,2676665,51,Seminyak,52483.62745098039,True,4.0,30
2022-01-23,7,Jimbaran Seafood,2364653,44,Canggu,53742.11363636364,True,4.0,30
2022-01-23,8,Kuta Night Market,1594472,39,Denpasar,40883.89743589744,True,4.0,30
2022-01-24,1,Warung Bali Asli,2199571,47,Seminyak,46799.382978723406,True,4.0,30
2022-01-24,2,Ubud Organic Cafe,1165844,23,Ubud,50688.86956521739,True,4.0,30
2022-01-24,3,Canggu Surf Cafe,2210963,40,Canggu,55274.075,True,4.0,30
2022-01-24,4,Denpasar Local,822533,19,Denpasar,43291.21052631579,True,4.0,30
2022-01-24,5,Sanur Beach Resto,1698523,36,Sanur,47181.194444444445,True,4.0,30
2022-01-24,6,Nusa Dua Fine Dining,1978743,35,Seminyak,56535.514285714286,True,4.0,30
2022-01-24,7,Jimbaran Seafood,1715901,30,Canggu,57196.7,True,4.0,30
2022-01-24,8,Kuta Night Market,803796,17,Denpasar,47282.117647058825,True,4.0,30
2022-01-25,1,Warung Bali Asli,1952870,40,Seminyak,48821.75,True,4.0,30
2022-01-25,2,Ubud Organic Cafe,1226257,23,Ubud,53315.52173913043,True,4.0,30
2022-01-25,3,Canggu Surf Cafe,1684290,34,Canggu,49537.94117647059,True,4.0,30
2022-01-25,4,Denpasar Local,1481684,29,Denpasar,51092.55172413793,True,4.0,30
2022-01-25,5,Sanur Beach Resto,1389262,26,Sanur,53433.153846153844,True,4.0,30
2022-01-25,6,Nusa Dua Fine Dining,2832285,62,Seminyak,45682.01612903226,True,4.0,30
2022-01-25,7,Jimbaran Seafood,1756220,37,Canggu,47465.40540540541,True,4.0,30
2022-01-25,8,Kuta Night Market,823312,16,Denpasar,51457.0,True,4.0,30
2022-01-26,1,Warung Bali Asli,2691968,49,Seminyak,54938.12244897959,True,4.0,30
2022-01-26,2,Ubud Organic Cafe,1960062,39,Ubud,50258.0,True,4.0,30
2022-01-26,3,Canggu Surf Cafe,1820756,42,Canggu,43351.333333333336,True,4.0,30
2022-01-26,4,Denpasar Local,1519895,33,Denpasar,46057.42424242424,True,4.0,30
2022-01-26,5,Sanur Beach Resto,2152713,41,Sanur,52505.19512195122,True,4.0,30
2022-01-26,6,Nusa Dua Fine Dining,2450292,56,Seminyak,43755.21428571428,True,4.0,30
2022-01-26,7,Jimbaran Seafood,2844015,55,Canggu,51709.36363636364,True,4.0,30
2022-01-26,8,Kuta Night Market,1083017,20,Denpasar,54150.85,True,4.0,30
2022-01-27,1,Warung Bali Asli,2357343,53,Seminyak,44478.16981132075,True,4.0,30
2022-01-27,2,Ubud Organic Cafe,2137853,36,Ubud,59384.805555555555,True,4.0,30
2022-01-27,3,Canggu Surf Cafe,1527320,37,Canggu,41278.91891891892,True,4.0,30
2022-01-27,4,Denpasar Local,1614744,27,Denpasar,59805.333333333336,True,4.0,30
2022-01-27,5,Sanur Beach Resto,1707645,40,Sanur,42691.125,True,4.0,30
2022-01-27,6,Nusa Dua Fine Dining,3401493,65,Seminyak,52330.661538461536,True,4.0,30
2022-01-27,7,Jimbaran Seafood,2415871,48,Canggu,50330.645833333336,True,4.0,30
2022-01-27,8,Kuta Night Market,1344663,25,Denpasar,53786.52,True,4.0,30
2022-01-28,1,Warung Bali Asli,3135837,58,Seminyak,54066.15517241379,True,4.0,30
2022-01-28,2,Ubud Organic Cafe,2707398,47,Ubud,57604.21276595745,True,4.0,30
2022-01-28,3,Canggu Surf Cafe,3273331,54,Canggu,60617.24074074074,True,4.0,30
2022-01-28,4,Denpasar Local,2420551,59,Denpasar,41026.28813559322,True,4.0,30
2022-01-28,5,Sanur Beach Resto,2615072,49,Sanur,53368.816326530614,True,4.0,30
2022-01-28,6,Nusa Dua Fine Dining,3061973,63,Seminyak,48602.74603174603,True,4.0,30
2022-01-28,7,Jimbaran Seafood,4134834,68,Canggu,60806.382352941175,True,4.0,30
2022-01-28,8,Kuta Night Market,1833714,42,Denpasar,43659.857142857145,True,4.0,30
2022-01-29,1,Warung Bali Asli,3697190,66,Seminyak,56018.030303030304,True,4.0,30
2022-01-29,2,Ubud Organic Cafe,2587885,61,Ubud,42424.34426229508,True,4.0,30
2022-01-29,3,Canggu Surf Cafe,2208843,40,Canggu,55221.075,True,4.0,30
2022-01-29,4,Denpasar Local,2362381,40,Denpasar,59059.525,True,4.0,30
2022-01-29,5,Sanur Beach Resto,2097961,48,Sanur,43707.520833333336,True,4.0,30
2022-01-29,6,Nusa Dua Fine Dining,4420834,78,Seminyak,56677.35897435898,True,4.0,30
2022-01-29,7,Jimbaran Seafood,2706348,62,Canggu,43650.77419354839,True,4.0,30
2022-01-29,8,Kuta Night Market,1340972,32,Denpasar,41905.375,True,4.0,30
2022-01-30,1,Warung Bali Asli,3832736,77,Seminyak,49775.792207792205,True,4.0,30
2022-01-30,2,Ubud Organic Cafe,2116204,48,Ubud,44087.583333333336,True,4.0,30
2022-01-30,3,Canggu Surf Cafe,3089159,57,Canggu,54195.771929824565,True,4.0,30
2022-01-30,4,Denpasar Local,2059082,44,Denpasar,46797.318181818184,True,4.0,30
2022-01-30,5,Sanur Beach Resto,2029928,43,Sanur,47207.62790697674,True,4.0,30
2022-01-30,6,Nusa Dua Fine Dining,4421179,82,Seminyak,53916.81707317073,True,4.0,30
2022-01-30,7,Jimbaran Seafood,3580514,64,Canggu,55945.53125,True,4.0,30
2022-01-30,8,Kuta Night Market,1099479,22,Denpasar,49976.318181818184,True,4.0,30
2022-01-31,1,Warung Bali Asli,1593868,28,Seminyak,56923.857142857145,True,4.0,30
2022-01-31,2,Ubud Organic Cafe,1218868,29,Ubud,42029.93103448276,True,4.0,30
2022-01-31,3,Canggu Surf Cafe,1450072,28,Canggu,51788.28571428572,True,4.0,30
2022-01-31,4,Denpasar Local,1410982,30,Denpasar,47032.73333333333,True,4.0,30
2022-01-31,5,Sanur Beach Resto,996699,20,Sanur,49834.95,True,4.0,30
2022-01-31,6,Nusa Dua Fine Dining,2753062,56,Seminyak,49161.82142857143,True,4.0,30
2022-01-31,7,Jimbaran Seafood,1725786,34,Canggu,50758.41176470588,True,4.0,30
2022-01-31,8,Kuta Night Market,1117760,22,Denpasar,50807.27272727273,True,4.0,30
2022-02-01,1,Warung Bali Asli,1404823,30,Seminyak,46827.433333333334,True,4.0,30
2022-02-01,2,Ubud Organic Cafe,1728929,37,Ubud,46727.81081081081,True,4.0,30
2022-02-01,3,Canggu Surf Cafe,2095322,47,Canggu,44581.31914893617,True,4.0,30
2022-02-01,4,Denpasar Local,1321733,24,Denpasar,55072.208333333336,True,4.0,30
2022-02-01,5,Sanur Beach Resto,1866944,37,Sanur,50457.94594594595,True,4.0,30
2022-02-01,6,Nusa Dua Fine Dining,2884369,64,Seminyak,45068.265625,True,4.0,30
2022-02-01,7,Jimbaran Seafood,2085840,38,Canggu,54890.52631578947,True,4.0,30
2022-02-01,8,Kuta Night Market,750193,14,Denpasar,53585.21428571428,True,4.0,30
2022-02-02,1,Warung Bali Asli,2477630,50,Seminyak,49552.6,True,4.0,30
2022-02-02,2,Ubud Organic Cafe,1463579,30,Ubud,48785.96666666667,True,4.0,30
2022-02-02,3,Canggu Surf Cafe,2433583,58,Canggu,41958.3275862069,True,4.0,30
2022-02-02,4,Denpasar Local,1631933,39,Denpasar,41844.4358974359,True,4.0,30
2022-02-02,5,Sanur Beach Resto,2117288,38,Sanur,55718.10526315789,True,4.0,30
2022-02-02,6,Nusa Dua Fine Dining,2758320,60,Seminyak,45972.0,True,4.0,30
2022-02-02,7,Jimbaran Seafood,2962149,67,Canggu,44211.17910447761,True,4.0,30
2022-02-02,8,Kuta Night Market,1630751,39,Denpasar,41814.1282051282,True,4.0,30
2022-02-03,1,Warung Bali Asli,3177665,70,Seminyak,45395.21428571428,True,4.0,30
2022-02-03,2,Ubud Organic Cafe,1546717,26,Ubud,59489.11538461538,True,4.0,30
2022-02-03,3,Canggu Surf Cafe,2489318,45,Canggu,55318.177777777775,True,4.0,30
2022-02-03,4,Denpasar Local,1931810,37,Denpasar,52211.08108108108,True,4.0,30
2022-02-03,5,Sanur Beach Resto,2329246,39,Sanur,59724.256410256414,True,4.0,30
2022-02-03,6,Nusa Dua Fine Dining,2496975,41,Seminyak,60901.829268292684,True,4.0,30
2022-02-03,7,Jimbaran Seafood,2701036,57,Canggu,47386.59649122807,True,4.0,30
2022-02-03,8,Kuta Night Market,1121650,20,Denpasar,56082.5,True,4.0,30
2022-02-04,1,Warung Bali Asli,2704401,46,Seminyak,58791.32608695652,True,4.0,30
2022-02-04,2,Ubud Organic Cafe,2503512,43,Ubud,58221.20930232558,True,4.0,30
2022-02-04,3,Canggu Surf Cafe,1846869,32,Canggu,57714.65625,True,4.0,30
2022-02-04,4,Denpasar Local,1538537,35,Denpasar,43958.2,True,4.0,30
2022-02-04,5,Sanur Beach Resto,2625104,50,Sanur,52502.08,True,4.0,30
2022-02-04,6,Nusa Dua Fine Dining,2714725,45,Seminyak,60327.22222222222,True,4.0,30
2022-02-04,7,Jimbaran Seafood,3185026,64,Canggu,49766.03125,True,4.0,30
2022-02-04,8,Kuta Night Market,1394011,23,Denpasar,60609.17391304348,True,4.0,30
2022-02-05,1,Warung Bali Asli,3327697,74,Seminyak,44968.87837837838,True,4.0,30
2022-02-05,2,Ubud Organic Cafe,1690073,39,Ubud,43335.205128205125,True,4.0,30
2022-02-05,3,Canggu Surf Cafe,2660819,64,Canggu,41575.296875,True,4.0,30
2022-02-05,4,Denpasar Local,1805463,32,Denpasar,56420.71875,True,4.0,30
2022-02-05,5,Sanur Beach Resto,1984513,41,Sanur,48402.756097560974,True,4.0,30
2022-02-05,6,Nusa Dua Fine Dining,2417581,43,Seminyak,56222.813953488374,True,4.0,30
2022-02-05,7,Jimbaran Seafood,3947757,98,Canggu,40283.23469387755,True,4.0,30
2022-02-05,8,Kuta Night Market,1018095,20,Denpasar,50904.75,True,4.0,30
2022-02-06,1,Warung Bali Asli,1947974,36,Seminyak,54110.38888888889,True,4.0,30
2022-02-06,2,Ubud Organic Cafe,1701840,40,Ubud,42546.0,True,4.0,30
2022-02-06,3,Canggu Surf Cafe,2654535,45,Canggu,58989.666666666664,True,4.0,30
2022-02-06,4,Denpasar Local,2035474,42,Denpasar,48463.666666666664,True,4.0,30
2022-02-06,5,Sanur Beach Resto,2145668,39,Sanur,55017.1282051282,True,4.0,30
2022-02-06,6,Nusa Dua Fine Dining,3639603,61,Seminyak,59665.62295081967,True,4.0,30
2022-02-06,7,Jimbaran Seafood,3514198,80,Canggu,43927.475,True,4.0,30
2022-02-06,8,Kuta Night Market,1354118,23,Denpasar,58874.69565217391,True,4.0,30
2022-02-07,1,Warung Bali Asli,2175656,49,Seminyak,44401.142857142855,True,4.0,30
2022-02-07,2,Ubud Organic Cafe,1727853,32,Ubud,53995.40625,True,4.0,30
2022-02-07,3,Canggu Surf Cafe,2184813,39,Canggu,56020.846153846156,True,4.0,30
2022-02-07,4,Denpasar Local,1431147,35,Denpasar,40889.91428571429,True,4.0,30
2022-02-07,5,Sanur Beach Resto,1035620,19,Sanur,54506.31578947369,True,4.0,30
2022-02-07,6,Nusa Dua Fine Dining,1819469,33,Seminyak,55135.42424242424,True,4.0,30
2022-02-07,7,Jimbaran Seafood,1876768,33,Canggu,56871.757575757576,True,4.0,30
2022-02-07,8,Kuta Night Market,665568,14,Denpasar,47540.57142857143,True,4.0,30
2022-02-08,1,Warung Bali Asli,2556646,52,Seminyak,49166.269230769234,True,4.0,30
2022-02-08,2,Ubud Organic Cafe,1850801,36,Ubud,51411.13888888889,True,4.0,30
2022-02-08,3,Canggu Surf Cafe,2348672,47,Canggu,49971.744680851065,True,4.0,30
2022-02-08,4,Denpasar Local,1389272,25,Denpasar,55570.88,True,4.0,30
2022-02-08,5,Sanur Beach Resto,1038231,25,Sanur,41529.24,True,4.0,30
2022-02-08,6,Nusa Dua Fine Dining,1690484,30,Seminyak,56349.46666666667,True,4.0,30
2022-02-08,7,Jimbaran Seafood,2223909,38,Canggu,58523.92105263158,True,4.0,30
2022-02-08,8,Kuta Night Market,854054,18,Denpasar,47447.444444444445,True,4.0,30
2022-02-09,1,Warung Bali Asli,1667199,28,Seminyak,59542.82142857143,True,4.0,30
2022-02-09,2,Ubud Organic Cafe,2306273,41,Ubud,56250.560975609755,True,4.0,30
2022-02-09,3,Canggu Surf Cafe,1908099,44,Canggu,43365.88636363636,True,4.0,30
2022-02-09,4,Denpasar Local,1687334,29,Denpasar,58183.93103448276,True,4.0,30
