restaurant_id,date,total_sales,total_orders,ads_spend,ads_enabled,avg_rating,cancellation_rate,avg_preparation_time,avg_order_value,delivery_time
6,2022-11-07,2967570,59,134600,True,3.7,0.135,22,50298,46
7,2022-11-07,2226534,39,85861,True,4.5,0.131,30,57091,49
8,2022-11-07,707429,15,0,False,4.1,0.098,25,47162,25
1,2022-11-08,2533306,46,0,False,4.7,0.153,34,55072,47
2,2022-11-08,1778476,31,97540,True,4.3,0.065,39,57370,25
3,2022-11-08,2071680,38,124370,True,3.9,0.042,36,54518,49
4,2022-11-08,1115429,26,0,False,4.4,0.095,19,42901,27
5,2022-11-08,1904972,35,0,False,4.3,0.068,21,54428,33
6,2022-11-08,2353296,54,92997,True,3.6,0.074,18,43580,41
7,2022-11-08,1956349,37,41963,True,4.5,0.115,25,52874,30
8,2022-11-08,756239,18,67479,True,4.2,0.074,32,42013,31
1,2022-11-09,2543065,48,130200,True,4.3,0.041,34,52981,47
2,2022-11-09,1526004,33,103496,True,3.6,0.052,32,46243,39
3,2022-11-09,1580484,29,0,False,4.6,0.062,34,54499,31
4,2022-11-09,1914156,38,31595,True,4.7,0.088,28,50373,47
5,2022-11-09,2276888,53,90333,True,4.7,0.149,38,42960,48
6,2022-11-09,2582327,47,0,False,3.8,0.097,24,54943,29
7,2022-11-09,2981664,49,0,False,4.7,0.089,32,60850,35
8,2022-11-09,1513171,25,109179,True,4.3,0.087,28,60527,38
1,2022-11-10,1944542,40,77548,True,4.2,0.111,18,48614,32
2,2022-11-10,2513620,61,0,False,4.8,0.14,26,41207,31
3,2022-11-10,2147975,52,0,False,4.4,0.127,34,41307,25
4,2022-11-10,1758209,30,0,False,4.3,0.109,28,58607,25
5,2022-11-10,1254755,23,61700,True,3.7,0.093,29,54555,30
6,2022-11-10,3230603,61,103020,True,3.4,0.057,29,52961,30
7,2022-11-10,2416668,51,0,False,4.7,0.124,31,47386,38
8,2022-11-10,1520085,31,130332,True,3.6,0.156,23,49035,48
1,2022-11-11,3857264,69,73311,True,3.6,0.1,22,55902,27
2,2022-11-11,2215519,39,51143,True,4.8,0.144,23,56808,42
3,2022-11-11,2380357,42,139987,True,4.0,0.127,25,56675,34
4,2022-11-11,1835132,44,58916,True,3.8,0.165,31,41708,49
5,2022-11-11,1840865,36,125862,True,4.5,0.123,33,51135,38
6,2022-11-11,3487909,58,0,False,3.5,0.077,37,60136,30
7,2022-11-11,3819199,76,95512,True,4.5,0.154,18,50253,38
8,2022-11-11,1886859,40,0,False,4.8,0.08,20,47171,44
1,2022-11-12,3121279,73,71620,True,3.5,0.18,25,42757,27
2,2022-11-12,2587879,48,0,False,3.8,0.177,18,53914,46
3,2022-11-12,3061739,56,45159,True,3.5,0.135,39,54674,26
4,2022-11-12,2237580,44,73126,True,4.6,0.045,29,50854,30
5,2022-11-12,2263761,49,56930,True,3.8,0.175,25,46199,30
6,2022-11-12,2384019,49,73188,True,4.7,0.136,37,48653,31
7,2022-11-12,3157984,71,0,False,4.2,0.114,29,44479,41
8,2022-11-12,1839310,39,0,False,3.9,0.152,30,47162,29
1,2022-11-13,3337593,78,0,False,4.2,0.125,24,42790,27
2,2022-11-13,2031443,39,0,False,3.9,0.049,18,52088,28
3,2022-11-13,3184208,62,101442,True,3.5,0.106,39,51358,28
4,2022-11-13,2368834,56,0,False,4.2,0.036,26,42301,38
5,2022-11-13,2587168,53,0,False,4.0,0.138,33,48814,29
6,2022-11-13,3676077,72,88480,True,3.6,0.163,19,51057,44
7,2022-11-13,4073437,73,0,False,3.7,0.143,31,55801,49
8,2022-11-13,1111601,21,32365,True,4.0,0.09,39,52933,25
1,2022-11-14,2366490,46,50968,True,3.6,0.055,33,51445,30
2,2022-11-14,1430163,31,0,False,4.6,0.148,30,46134,38
3,2022-11-14,1588303,36,0,False,4.6,0.076,28,44120,38
4,2022-11-14,920274,22,0,False,4.3,0.037,28,41831,33
5,2022-11-14,1646216,34,0,False,4.2,0.052,30,48418,33
6,2022-11-14,1641889,27,113519,True,3.9,0.113,39,60811,37
7,2022-11-14,2257818,48,76458,True,4.1,0.116,37,47038,35
8,2022-11-14,1219106,22,82613,True,4.6,0.163,34,55414,36
1,2022-11-15,1526330,36,56609,True,4.0,0.133,39,42398,32
2,2022-11-15,1645557,37,0,False,4.3,0.153,37,44475,29
3,2022-11-15,1537467,29,134264,True,4.1,0.136,37,53016,25
4,2022-11-15,848885,14,133015,True,4.8,0.06,27,60635,37
5,2022-11-15,1602228,37,0,False,4.6,0.066,21,43303,45
6,2022-11-15,3062614,59,56372,True,4.5,0.134,38,51909,30
7,2022-11-15,2510786,45,0,False,3.7,0.18,37,55795,45
8,2022-11-15,930102,17,0,False,4.3,0.179,31,54712,38
1,2022-11-16,3208239,67,52122,True,4.1,0.112,23,47884,46
2,2022-11-16,2123062,44,0,False,3.7,0.035,29,48251,28
3,2022-11-16,2019119,49,0,False,3.7,0.165,21,41207,29
4,2022-11-16,1936842,38,93028,True,4.1,0.069,37,50970,44
5,2022-11-16,1996819,39,125143,True,4.1,0.148,37,51200,29
6,2022-11-16,3705754,63,106461,True,3.5,0.177,30,58821,26
7,2022-11-16,2458375,42,68550,True,4.2,0.178,31,58533,31
8,2022-11-16,1108891,19,63238,True,3.4,0.03,32,58363,31
1,2022-11-17,2794576,65,0,False,4.8,0.051,32,42993,48
2,2022-11-17,1880472,31,54493,True,4.5,0.07,21,60660,27
3,2022-11-17,2061945,36,0,False,3.7,0.13,19,57276,46
4,2022-11-17,1908889,35,39372,True,4.5,0.042,18,54540,38
5,2022-11-17,1466754,34,0,False,4.2,0.165,34,43140,29
6,2022-11-17,2118394,50,142063,True,4.1,0.128,30,42368,44
7,2022-11-17,2343568,40,0,False,3.6,0.126,30,58589,39
8,2022-11-17,1037505,21,0,False,4.2,0.116,33,49405,43
1,2022-11-18,3624740,84,0,False,4.6,0.134,19,43152,25
2,2022-11-18,2050784,38,110742,True,4.5,0.094,31,53968,44
3,2022-11-18,3346925,59,99866,True,3.7,0.134,21,56728,47
4,2022-11-18,2067565,36,0,False,4.0,0.051,30,57432,42
5,2022-11-18,2416340,54,125950,True,4.0,0.035,32,44747,33
6,2022-11-18,4306181,83,113441,True,4.4,0.127,19,51882,28
7,2022-11-18,4122282,96,0,False,4.4,0.048,36,42940,40
8,2022-11-18,1842097,32,54833,True,3.7,0.06,27,57566,33
1,2022-11-19,3800779,70,79156,True,4.6,0.084,21,54297,44
2,2022-11-19,2078803,49,0,False,3.6,0.148,21,42425,41
3,2022-11-19,2463375,51,126668,True,4.0,0.045,39,48301,37
4,2022-11-19,1754567,41,90682,True,4.2,0.087,37,42794,35
5,2022-11-19,2102624,42,97409,True,3.5,0.108,23,50062,45
6,2022-11-19,3261640,54,0,False,4.0,0.131,38,60401,33
7,2022-11-19,3380869,76,0,False,3.5,0.12,19,44485,34
8,2022-11-19,1432418,24,116530,True,4.6,0.178,31,59684,32
1,2022-11-20,3701927,65,108278,True,3.9,0.108,19,56953,28
2,2022-11-20,2431587,45,34416,True,4.8,0.168,23,54035,39
3,2022-11-20,2196303,50,0,False,3.7,0.085,26,43926,40
4,2022-11-20,1559658,36,0,False,3.8,0.116,35,43324,43
5,2022-11-20,2281303,51,0,False,4.7,0.131,30,44731,37
6,2022-11-20,3586705,59,122378,True,3.5,0.072,35,60792,36
7,2022-11-20,3087621,55,149081,True,3.5,0.161,31,56139,30
8,2022-11-20,1530387,35,75155,True,4.1,0.075,31,43725,29
1,2022-11-21,1947061,33,105791,True,4.4,0.072,30,59002,25
2,2022-11-21,1711562,33,0,False,3.6,0.138,31,51866,46
3,2022-11-21,1326341,24,138297,True,3.9,0.164,36,55264,25
4,2022-11-21,1585066,34,148961,True,4.5,0.094,18,46620,47
5,2022-11-21,1582522,29,117742,True,4.1,0.044,21,54570,45
6,2022-11-21,2562116,49,57236,True,3.8,0.103,32,52288,39
7,2022-11-21,1490648,33,0,False,4.4,0.086,30,45171,25
8,2022-11-21,1147243,19,75930,True,4.0,0.154,24,60381,45
1,2022-11-22,1795932,32,84799,True,3.6,0.174,26,56123,44
2,2022-11-22,1169926,26,45215,True,4.5,0.148,27,44997,33
3,2022-11-22,2310454,48,0,False,3.6,0.056,37,48134,41
4,2022-11-22,1148586,22,133324,True,3.9,0.045,24,52208,36
5,2022-11-22,1054616,23,60039,True,3.7,0.055,19,45853,36
6,2022-11-22,2766667,54,0,False,4.4,0.14,32,51235,43
7,2022-11-22,1616973,33,116943,True,4.4,0.141,37,48999,44
8,2022-11-22,715006,16,0,False,3.6,0.072,33,44688,34
1,2022-11-23,2188706,54,76400,True,4.3,0.16,30,40532,46
2,2022-11-23,1384341,28,71910,True,4.5,0.073,24,49441,32
3,2022-11-23,2914153,71,31581,True,4.8,0.114,32,41044,34
4,2022-11-23,1690373,32,0,False,4.5,0.077,37,52824,47
5,2022-11-23,1610844,32,43445,True,4.1,0.142,33,50339,25
6,2022-11-23,3583981,73,118594,True,4.0,0.038,18,49096,28
7,2022-11-23,3120088,55,106342,True,3.7,0.097,26,56729,47
8,2022-11-23,1067185,19,0,False,4.0,0.129,38,56168,40
1,2022-11-24,1738599,42,0,False,3.5,0.084,37,41395,28
2,2022-11-24,1601432,27,104248,True,4.1,0.127,26,59312,29
3,2022-11-24,2347830,53,105008,True,3.8,0.051,32,44299,33
4,2022-11-24,1060259,25,132215,True,3.7,0.163,34,42410,41
5,2022-11-24,1209336,25,0,False,3.7,0.179,29,48373,35
6,2022-11-24,2531803,51,0,False,4.1,0.102,23,49643,32
7,2022-11-24,2886470,50,109140,True,3.7,0.098,21,57729,38
8,2022-11-24,1017864,23,0,False,4.4,0.173,31,44255,40
1,2022-11-25,2284876,47,116659,True,4.1,0.091,34,48614,47
2,2022-11-25,2664966,66,79300,True,4.5,0.129,24,40378,27
3,2022-11-25,3395445,79,0,False,4.4,0.14,36,42980,27
4,2022-11-25,2117865,48,68650,True,4.6,0.152,31,44122,35
5,2022-11-25,1863252,39,0,False,4.4,0.167,35,47776,44
6,2022-11-25,4403540,73,33275,True,3.8,0.15,26,60322,25
7,2022-11-25,2753803,49,0,False,4.2,0.086,39,56200,38
8,2022-11-25,1437004,26,47234,True,4.6,0.121,21,55269,40
1,2022-11-26,2709863,45,143201,True,3.9,0.077,30,60219,28
2,2022-11-26,2018345,49,0,False,4.7,0.132,18,41191,35
3,2022-11-26,3534504,59,104691,True,4.7,0.077,36,59907,25
4,2022-11-26,2378392,51,0,False,4.5,0.089,26,46635,26
5,2022-11-26,2396761,40,0,False,4.6,0.128,36,59919,40
6,2022-11-26,3526120,81,74819,True,3.4,0.165,34,43532,47
7,2022-11-26,2507624,51,0,False,4.0,0.116,27,49169,33
8,2022-11-26,1406930,35,0,False,4.0,0.051,29,40198,47
1,2022-11-27,1991181,44,0,False,4.7,0.111,31,45254,35
2,2022-11-27,2230507,43,141007,True,4.5,0.035,22,51872,48
3,2022-11-27,2452575,57,0,False,4.3,0.042,24,43028,34
4,2022-11-27,1510552,33,53176,True,4.5,0.051,26,45774,48
5,2022-11-27,2496401,62,81108,True,4.0,0.162,35,40265,39
6,2022-11-27,3091224,60,68410,True,3.8,0.086,35,51520,47
7,2022-11-27,4014802,82,70218,True,4.2,0.145,20,48961,48
8,2022-11-27,1596172,29,136796,True,4.5,0.04,37,55040,30
1,2022-11-28,1517247,34,0,False,4.8,0.071,36,44625,38
2,2022-11-28,1287235,23,0,False,4.7,0.162,32,55967,32
3,2022-11-28,1639401,32,56872,True,4.6,0.105,29,51231,49
4,2022-11-28,1127375,23,0,False,4.0,0.094,35,49016,29
5,2022-11-28,1116213,19,0,False,3.6,0.159,23,58748,34
6,2022-11-28,2038261,36,60023,True,4.6,0.112,34,56618,29
7,2022-11-28,2266153,44,0,False,3.7,0.047,38,51503,27
8,2022-11-28,999686,23,0,False,3.5,0.136,34,43465,38
1,2022-11-29,1994880,41,149420,True,4.5,0.136,36,48656,31
2,2022-11-29,2015325,35,44702,True,3.5,0.073,34,57581,41
3,2022-11-29,1905414,43,0,False,4.2,0.058,25,44312,35
4,2022-11-29,1512834,27,0,False,4.7,0.17,27,56031,25
5,2022-11-29,1522930,32,0,False,4.6,0.034,38,47592,35
6,2022-11-29,2302309,53,70748,True,4.6,0.171,36,43440,28
7,2022-11-29,1867136,40,104567,True,3.9,0.168,25,46678,43
8,2022-11-29,824801,15,100337,True,4.3,0.148,19,54987,44
1,2022-11-30,3233085,79,118825,True,3.9,0.035,23,40925,29
2,2022-11-30,1934421,38,43870,True,3.5,0.138,32,50906,35
3,2022-11-30,2218508,51,52466,True,3.5,0.18,26,43500,41
4,2022-11-30,1307468,24,0,False,4.7,0.066,36,54478,34
5,2022-11-30,1226942,26,79459,True,3.6,0.143,31,47190,44
6,2022-11-30,2899281,61,0,False,3.4,0.051,33,47529,47
7,2022-11-30,2076921,35,68433,True,3.6,0.082,30,59341,36
8,2022-11-30,1141816,19,112922,True,4.2,0.172,38,60096,25
1,2022-12-01,1958563,39,0,False,4.2,0.17,37,50220,32
2,2022-12-01,1359620,24,0,False,4.4,0.118,25,56651,45
3,2022-12-01,1661031,30,0,False,4.0,0.067,26,55368,48
4,2022-12-01,1870250,44,0,False,4.3,0.05,19,42506,49
5,2022-12-01,1696088,32,95566,True,3.7,0.04,34,53003,48
6,2022-12-01,3558395,67,37850,True,3.7,0.06,26,53110,34
7,2022-12-01,1813830,35,0,False,3.6,0.087,18,51824,43
8,2022-12-01,1462632,28,116667,True,4.4,0.042,20,52237,31
1,2022-12-02,3161661,75,68773,True,4.0,0.074,37,42155,49
2,2022-12-02,2386574,40,100549,True,3.6,0.043,28,59664,48
3,2022-12-02,1992365,34,0,False,4.5,0.137,39,58599,46
4,2022-12-02,1595984,26,143090,True,4.5,0.108,19,61384,32
5,2022-12-02,2872541,58,56589,True,4.8,0.137,31,49527,27
6,2022-12-02,3832602,77,46377,True,4.2,0.05,31,49774,36
7,2022-12-02,3039582,58,0,False,3.9,0.114,39,52407,31
8,2022-12-02,1076864,26,61099,True,3.6,0.114,33,41418,25
1,2022-12-03,3607618,89,0,False,4.4,0.13,32,40535,25
2,2022-12-03,2126114,43,0,False,4.6,0.072,29,49445,34
3,2022-12-03,2314122,45,130277,True,3.4,0.17,38,51425,32
4,2022-12-03,2362959,50,0,False,4.5,0.034,29,47259,43
5,2022-12-03,1710118,32,0,False,3.9,0.037,36,53441,30
6,2022-12-03,3699773,88,128960,True,3.4,0.056,25,42043,28
7,2022-12-03,3766889,67,142544,True,4.3,0.114,30,56222,34
8,2022-12-03,1231940,22,0,False,4.0,0.102,30,55997,28
1,2022-12-04,2129329,42,138859,True,3.9,0.098,34,50698,34
2,2022-12-04,2356973,42,120493,True,3.7,0.044,30,56118,49
3,2022-12-04,1856651,37,45099,True,4.6,0.106,24,50180,49
4,2022-12-04,2108803,44,0,False,4.4,0.175,21,47927,32
5,2022-12-04,1838313,30,0,False,3.5,0.157,38,61277,27
6,2022-12-04,4297442,81,0,False,3.6,0.03,25,53055,46
7,2022-12-04,3786540,78,0,False,4.5,0.168,38,48545,35
8,2022-12-04,1425785,30,49719,True,3.9,0.13,31,47526,48
1,2022-12-05,1582329,34,0,False,4.2,0.1,28,46539,35
2,2022-12-05,1830247,32,69883,True,4.1,0.079,19,57195,31
3,2022-12-05,2153137,45,0,False,4.2,0.041,32,47847,46
4,2022-12-05,1203993,26,111209,True,4.0,0.076,35,46307,41
5,2022-12-05,1747241,35,56694,True,4.4,0.175,37,49921,40
6,2022-12-05,1863999,44,133098,True,4.5,0.07,20,42364,38
7,2022-12-05,1833686,32,38723,True,4.3,0.119,19,57303,29
8,2022-12-05,943914,15,0,False,4.8,0.165,34,62928,40
1,2022-12-06,2417502,60,107963,True,3.4,0.039,31,40292,49
2,2022-12-06,1834268,36,57175,True,3.5,0.064,38,50952,40
3,2022-12-06,1998226,46,80819,True,3.9,0.089,30,43440,36
4,2022-12-06,1464101,24,132339,True,4.3,0.071,28,61004,43
5,2022-12-06,1589364,39,0,False,4.5,0.059,27,40753,42
6,2022-12-06,2677175,57,0,False,4.1,0.094,32,46968,35
7,2022-12-06,1613126,28,61115,True,3.7,0.049,37,57612,39
8,2022-12-06,775305,13,107803,True,4.6,0.123,25,59639,36
1,2022-12-07,3231017,59,31413,True,4.1,0.099,20,54763,43
2,2022-12-07,2174447,52,104043,True,4.2,0.171,18,41816,25
3,2022-12-07,1694994,36,71371,True,3.4,0.08,18,47083,32
4,2022-12-07,1035792,17,60656,True,4.5,0.153,34,60929,48
5,2022-12-07,1448381,30,90735,True,3.7,0.146,31,48279,33
6,2022-12-07,2123154,35,105776,True,4.3,0.148,37,60662,38
7,2022-12-07,2048666,37,0,False,4.5,0.098,36,55369,32
8,2022-12-07,1574941,27,37606,True,4.5,0.122,39,58331,49
1,2022-12-08,2007170,35,128819,True,3.6,0.114,31,57348,41
2,2022-12-08,2507834,44,0,False,3.7,0.146,25,56996,40
3,2022-12-08,2664781,52,0,False,3.7,0.137,30,51246,45
4,2022-12-08,1442875,27,143746,True,4.3,0.164,27,53440,46
5,2022-12-08,1483133,28,47258,True,3.4,0.11,36,52969,48
6,2022-12-08,2336817,55,49316,True,4.6,0.091,31,42488,31
7,2022-12-08,3199532,73,80136,True,3.5,0.147,38,43829,49
8,2022-12-08,1563578,31,0,False,4.7,0.085,20,50438,38
1,2022-12-09,2015473,34,123189,True,4.2,0.076,34,59279,29
2,2022-12-09,2312480,52,0,False,3.8,0.107,31,44471,48
3,2022-12-09,2464704,42,100597,True,3.4,0.156,37,58683,26
4,2022-12-09,1443129,28,84781,True,4.1,0.07,26,51540,48
5,2022-12-09,2070699,50,50105,True,3.7,0.143,39,41414,46
6,2022-12-09,3044809,54,130164,True,3.8,0.136,21,56385,35
7,2022-12-09,3020235,61,0,False,4.5,0.04,29,49512,28
8,2022-12-09,1017778,18,121843,True,4.6,0.057,22,56543,42
1,2022-12-10,2399935,43,47487,True,4.4,0.12,19,55812,32
2,2022-12-10,2630616,61,0,False,4.0,0.097,35,43125,36
3,2022-12-10,1928305,34,0,False,3.6,0.162,29,56715,49
4,2022-12-10,2257009,44,0,False,4.7,0.154,34,51296,49
5,2022-12-10,1974025,34,85841,True,4.1,0.052,25,58060,39
6,2022-12-10,3396444,73,0,False,3.8,0.038,21,46527,42
7,2022-12-10,2845617,48,0,False,4.4,0.078,30,59284,42
8,2022-12-10,1689542,29,67367,True,4.4,0.045,25,58260,43
1,2022-12-11,2589215,45,51739,True,4.7,0.046,22,57538,30
2,2022-12-11,2644492,46,0,False,3.6,0.107,19,57489,25
3,2022-12-11,2882305,55,57297,True,4.0,0.059,19,52406,36
4,2022-12-11,2041195,46,0,False,3.9,0.175,27,44374,35
5,2022-12-11,1584245,37,114179,True,4.6,0.041,26,42817,33
6,2022-12-11,3252581,58,38474,True,4.0,0.094,23,56079,46
7,2022-12-11,2374611,41,117447,True,4.4,0.178,22,57917,38
8,2022-12-11,1321246,25,0,False,3.7,0.037,23,52850,28
1,2022-12-12,2268731,48,124561,True,4.3,0.11,31,47265,40
2,2022-12-12,1345122,25,0,False,4.4,0.14,35,53805,44
3,2022-12-12,2255689,44,101267,True,3.8,0.078,28,51266,36
4,2022-12-12,1183726,20,68088,True,4.1,0.081,31,59186,31
5,2022-12-12,1024354,23,48570,True,4.8,0.077,25,44537,35
6,2022-12-12,2668241,52,0,False,3.4,0.077,23,51312,41
7,2022-12-12,2280099,44,63439,True,3.8,0.132,26,51820,31
8,2022-12-12,823574,16,0,False,4.8,0.038,35,51473,39
1,2022-12-13,2439330,43,119222,True,4.5,0.031,37,56729,35
2,2022-12-13,1999402,44,128951,True,4.0,0.175,21,45441,28
3,2022-12-13,2039540,35,0,False,4.2,0.085,29,58273,42
4,2022-12-13,997997,24,149235,True,4.0,0.165,38,41583,39
5,2022-12-13,1297133,28,0,False,4.3,0.08,27,46326,44
6,2022-12-13,2759929,47,83861,True,3.6,0.131,24,58722,30
7,2022-12-13,1912022,34,90949,True,3.5,0.101,36,56236,47
8,2022-12-13,891308,15,137622,True,4.0,0.039,30,59421,25
1,2022-12-14,2502997,47,0,False,3.7,0.042,35,53255,42
2,2022-12-14,2373119,48,64622,True,4.4,0.043,21,49440,25
3,2022-12-14,2511702,47,48425,True,3.8,0.054,27,53440,45
4,2022-12-14,1129941,19,0,False,4.5,0.043,24,59471,36
5,2022-12-14,1907128,34,0,False,4.6,0.171,31,56092,47
6,2022-12-14,2266193,53,43962,True,3.5,0.178,26,42758,26
7,2022-12-14,3026791,70,0,False,4.3,0.103,39,43240,43
8,2022-12-14,1420312,26,72241,True,4.4,0.073,24,54627,31
1,2022-12-15,3022050,72,0,False,4.2,0.071,21,41973,25
2,2022-12-15,1559248,36,118628,True,4.2,0.124,19,43312,47
3,2022-12-15,2487485,59,75258,True,3.6,0.148,26,42161,34
4,2022-12-15,1860300,44,48897,True,3.7,0.124,28,42280,47
5,2022-12-15,1707092,34,64498,True,4.7,0.119,19,50209,43
6,2022-12-15,2636392,52,142007,True,4.4,0.065,31,50700,33
7,2022-12-15,1986533,48,138764,True,3.9,0.131,30,41386,34
8,2022-12-15,1333021,26,0,False,4.5,0.139,24,51270,27
1,2022-12-16,3387917,56,66146,True,3.7,0.153,20,60499,29
2,2022-12-16,2192301,52,113716,True,3.6,0.058,36,42160,31
3,2022-12-16,3306279,58,69589,True,4.0,0.062,30,57005,49
4,2022-12-16,1629578,32,52817,True,3.5,0.061,36,50924,46
5,2022-12-16,2019237,43,0,False,4.5,0.043,33,46959,45
6,2022-12-16,3236930,69,0,False,4.2,0.134,32,46912,42
7,2022-12-16,2881845,51,0,False,4.7,0.063,33,56507,43
8,2022-12-16,1624606,31,143854,True,3.5,0.112,33,52407,26
1,2022-12-17,2448306,50,45105,True,4.2,0.173,34,48966,33
2,2022-12-17,1799284,30,36715,True,4.1,0.127,36,59976,45
3,2022-12-17,3405782,83,126254,True,4.1,0.101,30,41034,46
4,2022-12-17,1717279,37,88633,True,4.0,0.109,29,46413,25
5,2022-12-17,2343458,49,0,False,3.7,0.04,31,47826,38
6,2022-12-17,3350745,62,33274,True,3.7,0.116,20,54044,46
7,2022-12-17,4063533,73,0,False,4.3,0.111,32,55665,46
8,2022-12-17,1535446,31,0,False,4.3,0.03,33,49531,44
1,2022-12-18,2520028,42,0,False,4.4,0.104,36,60001,34
2,2022-12-18,2485757,46,88002,True,4.2,0.119,36,54038,36
3,2022-12-18,3413725,68,58690,True,4.6,0.108,37,50202,33
4,2022-12-18,1577241,36,0,False,3.6,0.033,23,43812,28
5,2022-12-18,1829455,35,55217,True,4.3,0.112,33,52270,48
6,2022-12-18,2880552,65,79888,True,4.5,0.134,18,44316,45
7,2022-12-18,2543588,52,74079,True,4.5,0.139,25,48915,45
8,2022-12-18,1152032,27,0,False,4.0,0.03,20,42668,35
1,2022-12-19,1614192,38,114104,True,4.3,0.14,23,42479,40
2,2022-12-19,1687381,28,116978,True,3.6,0.137,20,60264,33
3,2022-12-19,2169632,53,92610,True,3.4,0.062,18,40936,41
4,2022-12-19,1160209,19,91659,True,4.1,0.106,33,61064,45
5,2022-12-19,1236346,28,0,False,3.7,0.089,30,44155,46
6,2022-12-19,1946341,32,0,False,4.2,0.045,22,60823,42
7,2022-12-19,2287752,48,0,False,3.7,0.105,32,47661,39
8,2022-12-19,882759,17,75882,True,4.4,0.041,36,51927,28
1,2022-12-20,1913143,36,0,False,4.3,0.036,21,53143,29
2,2022-12-20,1444386,33,0,False,4.5,0.082,39,43769,30
3,2022-12-20,2211818,38,116444,True,4.4,0.094,35,58206,37
4,2022-12-20,1016239,23,73108,True,3.8,0.087,18,44184,30
5,2022-12-20,1256051,27,30456,True,3.5,0.108,35,46520,44
6,2022-12-20,2482873,42,131590,True,4.1,0.055,29,59116,39
7,2022-12-20,2128774,40,91905,True,4.4,0.035,27,53219,36
8,2022-12-20,945818,16,0,False,4.2,0.096,26,59114,34
1,2022-12-21,2875751,51,92453,True,4.0,0.128,22,56387,43
2,2022-12-21,1558130,32,0,False,3.9,0.069,22,48692,42
3,2022-12-21,2152415,42,0,False,3.6,0.052,31,51248,28
4,2022-12-21,1132151,20,0,False,4.5,0.146,36,56608,29
5,2022-12-21,1574611,29,0,False,4.7,0.18,38,54297,28
6,2022-12-21,3869631,95,140390,True,4.8,0.038,32,40733,26
7,2022-12-21,3359116,83,113607,True,3.7,0.102,35,40471,29
8,2022-12-21,856917,15,0,False,4.8,0.04,31,57128,37
1,2022-12-22,3048625,71,0,False,4.1,0.035,31,42938,37
2,2022-12-22,1945828,42,0,False,3.8,0.179,22,46329,44
3,2022-12-22,2298300,49,33814,True,4.2,0.112,34,46904,34
4,2022-12-22,1945340,38,45476,True,3.5,0.173,22,51193,49
5,2022-12-22,1515905,29,38739,True,3.9,0.162,23,52273,34
6,2022-12-22,2189171,53,107769,True,4.2,0.088,30,41305,46
7,2022-12-22,1881753,37,0,False,4.5,0.106,20,50858,25
8,2022-12-22,900547,20,67089,True,3.7,0.164,34,45027,30
1,2022-12-23,2936605,62,0,False,3.5,0.083,21,47365,27
2,2022-12-23,2673999,50,80296,True,4.7,0.155,33,53480,42
3,2022-12-23,1847601,33,124263,True,4.5,0.077,29,55988,34
4,2022-12-23,1264771,25,0,False,4.0,0.089,38,50591,43
5,2022-12-23,2234529,49,52524,True,3.6,0.106,28,45603,49
6,2022-12-23,4282597,77,0,False,4.5,0.151,31,55618,43
7,2022-12-23,2475516,44,133246,True,4.2,0.103,39,56262,44
8,2022-12-23,1715945,39,0,False,4.0,0.132,24,43999,32
1,2022-12-24,2699123,50,0,False,3.5,0.033,27,53982,30
2,2022-12-24,2333791,39,0,False,3.8,0.151,39,59841,44
3,2022-12-24,1913913,45,78766,True,4.8,0.059,22,42531,26
4,2022-12-24,2324919,46,81557,True,4.1,0.051,18,50542,38
5,2022-12-24,2438363,44,96377,True,4.0,0.072,29,55417,33
6,2022-12-24,2541918,56,128415,True,4.0,0.107,37,45391,29
7,2022-12-24,4049763,82,64815,True,3.6,0.179,31,49387,40
8,2022-12-24,1070945,21,137628,True,4.3,0.047,23,50997,49
1,2022-12-25,2050301,35,110178,True,4.1,0.143,22,58580,40
2,2022-12-25,2962853,51,0,False,4.3,0.054,18,58095,46
3,2022-12-25,1887443,32,0,False,4.0,0.086,39,58983,30
4,2022-12-25,1780516,35,0,False,3.6,0.071,20,50872,41
5,2022-12-25,1470644,25,0,False,3.8,0.124,22,58826,45
6,2022-12-25,4578110,94,0,False,4.6,0.048,18,48703,28
7,2022-12-25,2118815,40,120405,True,4.4,0.03,21,52970,47
8,2022-12-25,1761506,31,148740,True,4.6,0.034,31,56823,48
1,2022-12-26,1949136,38,116680,True,4.1,0.132,29,51293,40
2,2022-12-26,1114919,18,0,False,3.8,0.037,34,61940,29
3,2022-12-26,1703544,31,144992,True,3.5,0.095,32,54953,49
4,2022-12-26,1136616,24,0,False,3.5,0.085,30,47359,26
5,2022-12-26,1148367,23,0,False,4.6,0.053,33,49929,29
6,2022-12-26,2284399,41,82888,True,4.5,0.093,31,55717,40
7,2022-12-26,2378217,43,79959,True,3.5,0.077,28,55307,40
8,2022-12-26,1251652,26,0,False,3.9,0.11,22,48140,29
1,2022-12-27,2563422,51,0,False,4.5,0.113,33,50263,26
2,2022-12-27,1916418,46,0,False,4.3,0.065,37,41661,38
3,2022-12-27,1747395,43,0,False,4.2,0.031,26,40637,28
4,2022-12-27,1066598,23,74279,True,4.0,0.146,19,46374,43
5,2022-12-27,1535452,35,0,False,4.1,0.084,37,43870,33
6,2022-12-27,1618572,30,44261,True,4.0,0.167,18,53952,38
7,2022-12-27,2160886,53,0,False,3.8,0.089,32,40771,31
8,2022-12-27,1044097,19,143194,True,4.8,0.116,33,54952,29
